,Datetime,Tweet Id,Text,Username,Label,Lang
60,2023-03-27 23:23:51+00:00,1640494873873911808,"@Leonita_Lestari Itulah ruwetnya fifa, harusnya fifa sendiri yg membacklis israel karena penjajahan yg dilakukannya ke paleatina, seperti yg dilakukannya pada rusia karena menginvasi ukraina.",pelitaadv2302,,
61,2023-03-27 23:23:15+00:00,1640494723998556160,@Call_Nixon Ketika jatuh korban tragedi kanjuruhan elu diem kayak fifa bacotnya... Anj***lo,masbambang188,,
62,2023-03-27 23:23:04+00:00,1640494676804526082,"@FirzaHusain Baguslah. Qatar dan juga bangsa yg menjunjung tinggi nilai2 kemanusiaan, angkat jempol utk Indonesia yg berani bersikap tegas mempersempit ruang gerak negara-negara penjajah. Siapapun dia. Tidak menerapkan  standar ganda sprti FIFA/UEFA. Rusia dilarang, Israel dibela. https://t.co/FgRhmcm6af",SaifuddinSay,,
63,2023-03-27 23:23:00+00:00,1640494661474328580,@julerocks @detikcom Ganti FIFA dgn VIVO...😂😂😂😂,CRungkom,,
64,2023-03-27 23:22:54+00:00,1640494634811138049,"@Persija_Jkt Misalnya, timnas Inggris disaat ada pertandingan (FIFA match day) mungkin Man City juga tetep tanding dihari, waktu dan tempat/stadion yg hampir berdekatan😁",emangiyaw,,
65,2023-03-27 23:22:36+00:00,1640494557463973888,"@FaktaSepakbola @rclnatasyaa Gila, FIFA dan pemerintah aja belum mengeluarkan pernyataan sama sekali, eh ni orang koar-koar.

Gorengan², makan tuh gorengan di bulan Ramadhan!!!!!!",bsb90000,,
66,2023-03-27 23:22:29+00:00,1640494531408982016,"@jansen_jsp Engga ngerti sejarah dan politik dunia, waktu rusia mau invasi ukrania Fifa mblok Rusia tidak boleh ikut pertandingan bola di fifa, Fifa iti standar ganda sedang israel secara jelas membunuh secara brutal dan menhacurkan twmpat ibadah muslim dan kristiani mereka hanya diam",Pipen1508,,
67,2023-03-27 23:21:49+00:00,1640494361380278272,"@barcastap gk kaget kok kalo dapet, kan klub kesayangan fifa 🥰🥰",CoolWendy_,,
68,2023-03-27 23:21:25+00:00,1640494261341941760,"@idextratime Bodo AMAT,,, toh mau ada olahraga mau engga,,,,,, GK ngaruuuuuuuuhhhh,,,,,, nonton bola di tv AJAH harus bayar paketan,, katanya digital,,, sinyal tetep GK ada..... MAMPUUUS LUH DI BANND FIFA,,, BIAR ADIL SEMUA RAKYAY INDONESIA GK BISA NONTON OLAHRAGA SENDIRI.......",kancil_89,,
69,2023-03-27 23:21:21+00:00,1640494245994741768,@Naija_PR FIFA,abiolatheyonko,,
70,2023-03-27 23:20:31+00:00,1640494036422209542,@SiaranBolaLive Udah main FIFA aja sama speed,Hudajylo,,
71,2023-03-27 23:19:53+00:00,1640493874320932865,"@Aryanda @idextratime Yang belum mau muncul ke rakyat Indonesia itu pemerintah, bukan FIFA. Memang rada ambigu kalimatnya",kakseto_ID,,
72,2023-03-27 23:18:30+00:00,1640493528068284422,"@FaktaSepakbola @SiaranBolaLive Abaikan saja. Nggak usah dengerin orang-orang trembelane itu.
Tetap terima Timnas Israel supaya Indonesia tetap bisa jadi tuan rumah, tidak di-banned FIFA, anak-anak muda Indonesia bisa main di Piala Dunia, dana yang dipake buat persiapan event ini jadi nggak mubazir",damnedpunk_,,
73,2023-03-27 23:18:29+00:00,1640493523802939392,"@OposisiCerdas Terus sebaliknya apakah indonesia juga ingin dinilai sama dengan zionis Israel ? 
Ingin disamakan jg dgn manusia² sadis yg tabiatnya suka menjajah, merampok membunuh dan menguasai negara org lain dan bahkan ingin menghapus bangsa Palestina dr muka bumi ? Fifa yg bermasalah.
🤔🤔",Daeng_LeoMks,,
74,2023-03-27 23:17:50+00:00,1640493358014427137,"@geloraco FIFA takut penanganan tragedi kanjuruhan berulang di pildun U-21.
Misal ini ya, pas pertandingan Israhell rusuh, terus polisi menembakan gas air mata, pintu ditutup, dan ada yg meninggal.. yang dimintain tanggung jawab, paling cuma 'angin'.",wong_kamfungs,,
75,2023-03-27 23:17:32+00:00,1640493282168905730,@itu_akuuuuu @FaktaSepakbola tapi soundtrack yg dinyanyiin lyodra tiara ziva itu udah ga ada lagi di akun FIFA (tiktok sama ig) wkwkw bau bau ga enak🤣,aallyyayya,,
76,2023-03-27 23:16:49+00:00,1640493105328844800,"@_MbakSri_ Israel tim peserta resmi, mereka lolos kualifikasi trus ditolak ikut tanding? kan lucunya kebangetan itu 😄
 
Ya apa boleh buat, itulah kalau olahraga diseret ke politik. 

Dalam hal ini FIFA tentu tegas karena dasarnya friendship, respect and fair play.",theopils,,
77,2023-03-27 23:16:46+00:00,1640493091646844930,@FaktaSepakbola Blunder Pak! FIFA kok diatur2!,JalanSuksesk,,
78,2023-03-27 23:16:36+00:00,1640493050764963845,"@ch_chotimah2 @erickthohir Sudahlah Dik Petrus. Pak @ganjarpranowo tegas tolak Israel. Pak Koster juga. Kita kena talak FIFA. Olah raga jangan dipolitisir. Ketika JIS dikacangin, berangkatnya kegiatan sudah tidak sehat. Jangan sedih Dik Petrus, gelaran ini lebih mudah diadakan ketika Pak ET  jadi presiden.",eR_Haryadi,,
79,2023-03-27 23:15:42+00:00,1640492821365899267,@OscarDarmawan Rusia aja kena hukum oleh fifa pak bos 😄,Jho2810,,
80,2023-03-27 23:15:39+00:00,1640492810976600065,"@FaktaSepakbola @mohmahfudmd Babah, gak ndelok bal2an indonesia gak pateken. Meh dibanned fifa, meh rugi, meh ngising banyu. Gak ngorossss. Bubarke ae sisan lak uwis.",conjureflesh,,
81,2023-03-27 23:15:30+00:00,1640492773768941570,@SiaranBolaLive bener bener gak peduli Indonesia nldi begukan oleh fifa..gak ada prestasi aja . ngapain buang2 anggaran,Gamaliv12,,
82,2023-03-27 23:15:26+00:00,1640492754235957248,@playaonegaming Fifa,mohamma84069619,,
83,2023-03-27 23:15:03+00:00,1640492661005078530,@irmaolive2 @OscarDarmawan Rusia aja yg perang sm Ukraina kena hukum oleh fifa 😄,Jho2810,,
84,2023-03-27 23:11:34+00:00,1640491784567496705,@FredyGoysal @alextham878 Halah bahasamu bro...135 orang meninggal yg salah angin lo diem saja? FIFA peduli? Mikir...,AgungTaqiyya,,
85,2023-03-27 23:11:24+00:00,1640491741689069568,"@Bolalob @FIFAWorldCup Based prof mahfud, Pildun batal di indo. Sedang diusahakan lobby sama fifa biar indo tetep nolak israel tp indo tetep aktif di FIFA. Artinya ada indikasi pembatalan sudah jdi pilihan. Tinggal bgmn cara biar ga di banned",Starlog20,,
86,2023-03-27 23:10:08+00:00,1640491423446228995,@MatiiPortillo25 Fifa+,Lbzapata,,
87,2023-03-27 23:09:19+00:00,1640491217866612746,"@Dennysiregar7 Mentang2 yg ngomong ganjar lu dukung den, coba kalo anies dan oposisi pasti lu hujat yakan. Masalah bola jan bawa politik meski fifa punya standar ganda, 
Indonesia masuk pildun u20 jalur tuan rumah aja songong bngt, sedangkan israel masuk pildun jalur prestasi.",rzkynmnsskh_,,
88,2023-03-27 23:08:29+00:00,1640491006347935747,"@idextratime Indonesia harus tegas ke fifa, qatar saja bisa melarang bendera pelangi, kalo fifa mmg netral dia akan intervensi pelarangan spartak moscow yg dibanned uefa, dan tdk melarang rusia kualifikasi piala dunia.",S3goM,,
89,2023-03-27 23:08:26+00:00,1640490995094519810,"@Adi_8002 hmm beda sudut pandang yg 1 kekeuh ada nyawa yg hrs di kasih makan, &amp; yg 1 ratusan nyawa melayang sia2+pegang konstitusi. klo ditlisik akar mslhnya ada di FIFA,ngapain dia buat standar ganda Rusia&amp;Israel.andai FIFA jg berlaku tegas ke Israel, tentu saat ini kita gk bedapendapat🙏",busetdah78,,
90,2023-03-27 23:06:25+00:00,1640490487323688963,"@kemalpalevi Israel ini emang kuat bekingannya. Rusia aja yg invasi Ukraina bisa dilarang Timnas-nya untuk berbagai kompetisi. Emang FIFA yg masalah, tebang pilih. Maju terus sepakbola tanah air.",sandybuchori,,
91,2023-03-27 23:05:59+00:00,1640490376485122049,"@KakekHalal Yg bikin rusuh siapa,?
Indonesia yg rugi atau Israel?
Palestina aja gak masalah Israel tanding di Indonesia, malah sebagian rakyat yg sibuk sendiri bikin gaduh.
FIFA tinggal banned Indonesia... Karena ulah rakyat nya sendiri...
Mau seperti itu?",Asharkcome,,
